Employee ID,Email Address,Name,First Name,Last Name,Job Level,Job Title,Is Manager,Office Location,Start Date,Gender,Department,Manager Employee ID,
570,iris.carson@intervieworg.com,Iris K. Carson,Iris,Carson,6,Staff Architect,TRUE,Paris,5/1/13,,Residential Architecture,3979,
2782,briley.nichols@intervieworg.com,Briley X. Nichols,Briley,Nichols,6,Sales / Egypt Manager-ⅤⅠ,TRUE,Paris,12/1/11,female,Sales / Egypt,3226,
390,bennett.kirk@intervieworg.com,Bennett T. Kirk,Bennett,Kirk,5,Senior Compliance Officer,FALSE,Paris,12/4/17,,Building Safety,457,
487,rosie.sanders@intervieworg.com,Rosie T. Sanders,Rosie,Sanders,5,Public Policy Manager-Ⅴ,TRUE,Paris,10/26/15,female,Public Policy,2056,
2406,april.mayo@intervieworg.com,April F. Mayo,April,Mayo,3,Account Manager-ⅠⅠⅠ,FALSE,Paris,3/26/15,female,Sales / Argentina,576,
3952,paisley.garza@intervieworg.com,Paisley E. Garza,Paisley,Garza,7,Residential Architecture Manager-ⅤⅠⅠ,TRUE,Paris,4/8/15,,Residential Architecture,2387,
2953,lukas.cowan@intervieworg.com,Lukas M. Cowan,Lukas,Cowan,2,Account Manager-ⅠⅠ,FALSE,Mountain View,5/7/17,male,Sales / Russia,1.04E+03,
155,kaleb.bryant@intervieworg.com,Kaleb M. Bryant,Kaleb,Bryant,6,Staff Account Manager,FALSE,Paris,3/11/15,,Sales / Lugash,772,
3237,olive.giles@intervieworg.com,Olive S. Giles,Olive,Giles,5,Sales / Elbonia Manager-Ⅴ,TRUE,Cairo,9/23/13,female,Sales / Elbonia,2980,
2596,micah.adams@intervieworg.com,Micah G. Adams,Micah,Adams,3,Commercial Architecture Manager-ⅠⅠⅠ,TRUE,Paris,12/15/14,male,Commercial Architecture,2139,
2440,walter.foley@intervieworg.com,Walter K. Foley,Walter,Foley,5,Senior Account Manager,FALSE,Paris,1/15/10,male,Sales / Libya,39,
1601,emersyn.holmes@intervieworg.com,Emersyn B. Holmes,Emersyn,Holmes,10,Fellow Architect,TRUE,Paris,4/23/04,female,Industrial Architecture,3356,
770,ellison.dougherty@intervieworg.com,Ellison P. Dougherty,Ellison,Dougherty,9,Distinguished Account Manager,TRUE,Paris,11/5/17,,Sales / Asia,3888,
278,tobias.fuller@intervieworg.com,Tobias X. Fuller,Tobias,Fuller,6,Staff Architect,FALSE,Paris,10/11/09,male,Residential Architecture,2721,
2845,jameson.marshall@intervieworg.com,Jameson O. Marshall,Jameson,Marshall,2,Industrial Architecture Manager-ⅠⅠ,TRUE,Paris,1/16/17,male,Industrial Architecture,1741,
3415,skylar.stephens@intervieworg.com,Skylar T. Stephens,Skylar,Stephens,9,Senior Director of Building Safety,TRUE,Paris,6/4/02,male,Building Safety,544,
2649,marina.cook@intervieworg.com,Marina D. Cook,Marina,Cook,2,Architect-ⅠⅠ,FALSE,Paris,8/26/16,,Industrial Architecture,3292,
269,presley.montoya@intervieworg.com,Presley U. Montoya,Presley,Montoya,2,Architect-ⅠⅠ,FALSE,Paris,7/20/15,female,Industrial Architecture,2186,
3289,todd.combs@intervieworg.com,Todd Q. Combs,Todd,Combs,2,Public Policy Manager-ⅠⅠ,TRUE,Paris,1/10/17,,Public Policy,2359,
2088,ismael.dennis@intervieworg.com,Ismael G. Dennis,Ismael,Dennis,8,Industrial Architecture Director,TRUE,New York,2003-05-33,,Industrial Architecture,3137,
3587,leonidas.love@intervieworg.com,Leonidas G. Love,Leonidas,Love,2,Architect-ⅠⅠ,FALSE,Paris,7/19/14,male,Residential Architecture,2568,
194,sarah.david@intervieworg.com,Sarah M. David,Sarah,David,6,Building Safety Manager-ⅤⅠ,TRUE,Paris,1/8/11,,Building Safety,3415,
1353,konnor.mitchell@intervieworg.com,Konnor J. Mitchell,Konnor,Mitchell,3,Architect-ⅠⅠⅠ,FALSE,Paris,4/13/12,male,Industrial Architecture,2418,
1702,alyssa.moses@intervieworg.com,Alyssa E. Moses,Alyssa,Moses,3,Architect-ⅠⅠⅠ,FALSE,Paris,3/10/16,,Industrial Architecture,2034,
2364,keaton.mccall@intervieworg.com,Keaton S. Mccall,Keaton,Mccall,6,Staff Account Manager,FALSE,Paris,11/13/13,,Sales / Libya,3766,
1808,estelle.golden@intervieworg.com,Estelle G. Golden,Estelle,Golden,5,Senior Architect,FALSE,Paris,3/11/17,female,Residential Architecture,2554,
2727,amaris.wyatt@intervieworg.com,Amaris G. Wyatt,Amaris,Wyatt,3,Compliance Officer-ⅠⅠⅠ,FALSE,Paris,12/26/17,female,Building Safety,3169,
2698,brielle.gonzalez@intervieworg.com,Brielle A. Gonzalez,Brielle,Gonzalez,6,Residential Architecture Manager-ⅤⅠ,TRUE,Paris,2014-07-24,female,Residential Architecture,3282,
403,dayana.maldonado@intervieworg.com,Dayana E. Maldonado,Dayana,Maldonado,3,Account Manager-ⅠⅠⅠ,FALSE,Paris,4/21/17,female,Sales / Belgium,355,
3035,darian.leon@intervieworg.com,Darian C. Leon,Darian,Leon,1,Account Manager-Ⅰ,FALSE,Paris,2/22/18,male,Sales / China,1530,
924,kara.montes@intervieworg.com,Kara P. Montes,Kara,Montes,1,Building Safety Manager-Ⅰ,TRUE,Paris,9/14/17,female,Building Safety,3964,
1503,angela.camacho@intervieworg.com,Angela J. Camacho,Angela,Camacho,5,Senior Compliance Officer,FALSE,Paris,1/10/12,female,Public Policy,3462,
1123,branson.boyd@intervieworg.com,Branson B. Boyd,Branson,Boyd,3,Account Manager-ⅠⅠⅠ,TRUE,Paris,8/1/13,male,Sales / Lugash,2717,
429,riley.evans@intervieworg.com,Riley H. Evans,Riley,Evans,2,Account Manager-ⅠⅠ,FALSE,Mountain View,5/15/17,,Sales / Russia,3.26E+03,
168,nathaniel.floyd@intervieworg.com,Nathaniel R. Floyd,Nathaniel,Floyd,1,Sales / Libya Manager-Ⅰ,TRUE,Paris,2/18/18,,Sales / Libya,2374,
3554,sophia.stephenson@intervieworg.com,Sophia R. Stephenson,Sophia,Stephenson,5,Senior Account Manager,FALSE,Mountain View,10/26/09,female,Sales / Germany,2011,
2552,jaime.salinas@intervieworg.com,Jaime E. Salinas,Jaime,Salinas,2,Sales / Germany Manager-ⅠⅠ,TRUE,Mountain View,7/24/14,male,Sales / Germany,1332,
3981,clyde.sherman@intervieworg.com,Clyde T. Sherman,Clyde,Sherman,4,Account Manager-IV,FALSE,Paris,8/26/11,,Sales / Lugash,3684,
314,meilani.stephenson@intervieworg.com,Meilani H. Stephenson,Meilani,Stephenson,5,Senior Compliance Officer,FALSE,Paris,2/14/15,,Public Policy,1299,
2507,angel.pittman@intervieworg.com,Angel U. Pittman,Angel,Pittman,6,Staff Account Manager,FALSE,Paris,7/23/14,,Sales / Libya,2505,
1763,ivory.dickson@intervieworg.com,Ivory X. Dickson,Ivory,Dickson,6,Industrial Architecture Manager-ⅤⅠ,TRUE,Paris,2014-12-21,,Industrial Architecture,642,
1621,jamie.miller@intervieworg.com,Jamie S. Miller,Jamie,Miller,6,Staff Architect,FALSE,Paris,4/27/14,male,Commercial Architecture,488,
729,aisha.fischer@intervieworg.com,Aisha H. Fischer,Aisha,Fischer,6,Sales / Libya Manager-ⅤⅠ,TRUE,Paris,11/12/13,female,Sales / Libya,3961,
1174,tegan.duffy@intervieworg.com,Tegan F. Duffy,Tegan,Duffy,5,Senior Compliance Officer,FALSE,Paris,8/31/17,,Public Policy,3611,
3921,amara.hurst@intervieworg.com,Amara B. Hurst,Amara,Hurst,6,Sales / Belgium Manager-ⅤⅠ,TRUE,Paris,6/18/14,,Sales / Belgium,508,
3658,dallas.velez@intervieworg.com,Dallas X. Velez,Dallas,Velez,6,Staff Compliance Officer,FALSE,Paris,12/18/14,male,Public Policy,863,
3566,pearl.kaufman@intervieworg.com,Pearl Y. Kaufman,Pearl,Kaufman,3,Residential Architecture Manager-ⅠⅠⅠ,TRUE,Paris,7/3/17,female,Residential Architecture,3605,
3915,gia.schmidt@intervieworg.com,Gia F. Schmidt,Gia,Schmidt,5,Senior Architect,FALSE,Paris,3/15/14,,Residential Architecture,1653,
1040,braiden.conrad@intervieworg.com,Braiden P. Conrad,Braiden,Conrad,3,Account Manager-ⅠⅠⅠ,FALSE,Paris,4/1/17,male,Sales / Egypt,1156,
3850,ryker.ali@intervieworg.com,Ryker V. Ali,Ryker,Ali,6,Building Safety Manager-ⅤⅠ,TRUE,Paris,7/18/07,male,Building Safety,2589,
653,marley.juarez@intervieworg.com,Marley I. Juarez,Marley,Juarez,4,Sales / Germany Manager-IV,TRUE,Mountain View,3/10/13,female,Sales / Germany,2416,
430,amiyah.heath@intervieworg.com,Amiyah N. Heath,Amiyah,Heath,6,Industrial Architecture Manager-ⅤⅠ,TRUE,New York,11/2/13,female,Industrial Architecture,3842,
3082,joe.palmer@intervieworg.com,Joe F. Palmer,Joe,Palmer,2,Public Policy Manager-ⅠⅠ,TRUE,Paris,11/7/17,,Public Policy,3177,
333,aarav.sanford@intervieworg.com,Aarav C. Sanford,Aarav,Sanford,5,Senior Architect,FALSE,New York,12/29/08,,Industrial Architecture,3996,
204,raina.henson@intervieworg.com,Raina Y. Henson,Raina,Henson,6,Staff Account Manager,FALSE,Paris,5/5/12,female,Sales / Libya,54,
59,ivy.dean@intervieworg.com,Ivy W. Dean,Ivy,Dean,2,Sales / Lugash Manager-ⅠⅠ,TRUE,Paris,7/13/16,female,Sales / Lugash,648,
2247,ruth.wise@intervieworg.com,Ruth Y. Wise,Ruth,Wise,1,Sales / Germany Manager-Ⅰ,TRUE,Mountain View,1/24/18,,Sales / Germany,2011,
3258,riaan.kennedy@intervieworg.com,Riaan C. Kennedy,Riaan,Kennedy,6,Staff Compliance Officer,FALSE,Paris,8/28/08,male,Building Safety,2746,
970,nala.mclean@intervieworg.com,Nala F. Mclean,Nala,Mclean,3,Industrial Architecture Manager-ⅠⅠⅠ,TRUE,Paris,7/9/14,female,Industrial Architecture,1698,
3204,dangelo.white@intervieworg.com,Dangelo Y. White,Dangelo,White,2,Building Safety Manager-ⅠⅠ,TRUE,Paris,10/10/14,male,Building Safety,690,
2325,jacqueline.house@intervieworg.com,Jacqueline C. House,Jacqueline,House,6,Industrial Architecture Manager-ⅤⅠ,TRUE,Paris,2/21/18,female,Industrial Architecture,1042,
252,danna.cruz@intervieworg.com,Danna R. Cruz,Danna,Cruz,5,Industrial Architecture Manager-Ⅴ,TRUE,Paris,7/20/15,female,Industrial Architecture,2641,
3263,collin.osborne@intervieworg.com,Collin E. Osborne,Collin,Osborne,7,Commercial Architecture Manager-ⅤⅠⅠ,TRUE,Paris,9/17/12,male,Commercial Architecture,2228,
2331,jeremy.howe@intervieworg.com,Jeremy W. Howe,Jeremy,Howe,6,Staff Architect,FALSE,Paris,10/14/13,,Residential Architecture,289,
710,alaina.tate@intervieworg.com,Alaina P. Tate,Alaina,Tate,7,Sales / Elbonia Manager-ⅤⅠⅠ,TRUE,Cairo,10/24/14,,Sales / Elbonia,3552,
3741,luca.gray@intervieworg.com,Luca F. Gray,Luca,Gray,6,Staff Compliance Officer,FALSE,Paris,1/9/09,male,Public Policy,3891,
182,madilyn.wu@intervieworg.com,Madilyn X. Wu,Madilyn,Wu,8,Principal Compliance Officer,TRUE,Paris,10/11/04,female,Public Policy,544,
2004,greta.steele@intervieworg.com,Greta B. Steele,Greta,Steele,5,Senior Architect,FALSE,Paris,1/14/10,female,Industrial Architecture,1512,
2463,trent.browning@intervieworg.com,Trent E. Browning,Trent,Browning,2,Residential Architecture Manager-ⅠⅠ,TRUE,Paris,12/16/17,,Residential Architecture,1160,
3604,royce.michael@intervieworg.com,Royce E. Michael,Royce,Michael,3,Architect-ⅠⅠⅠ,FALSE,Paris,5/11/13,male,Residential Architecture,3566,
2144,nina.hanna@intervieworg.com,Nina V. Hanna,Nina,Hanna,2,Architect-ⅠⅠ,FALSE,Paris,7/18/16,female,Residential Architecture,3577,
2872,dakota.barrera@intervieworg.com,Dakota Z. Barrera,Dakota,Barrera,5,Senior Architect,FALSE,Paris,7/4/13,female,Residential Architecture,171,
3250,nicolas.carter@intervieworg.com,Nicolas K. Carter,Nicolas,Carter,5,Residential Architecture Manager-Ⅴ,TRUE,Paris,2/14/09,,Residential Architecture,2450,
1147,lewis.coffey@intervieworg.com,Lewis W. Coffey,Lewis,Coffey,5,Public Policy Manager-Ⅴ,TRUE,Paris,4/18/13,male,Public Policy,1488,
3503,westin.graves@intervieworg.com,Westin Z. Graves,Westin,Graves,6,Staff Architect,FALSE,Paris,6/14/07,,Residential Architecture,2528,
2819,lauryn.reeves@intervieworg.com,Lauryn G. Reeves,Lauryn,Reeves,3,Architect-ⅠⅠⅠ,FALSE,Paris,6/10/16,female,Industrial Architecture,2713,
3802,ryan.wiley@intervieworg.com,Ryan T. Wiley,Ryan,Wiley,5,Senior Account Manager,FALSE,Paris,7/28/09,male,Sales / Libya,2340,
2750,mohammed.sharp@intervieworg.com,Mohammed L. Sharp,Mohammed,Sharp,6,Sales / India Manager-ⅤⅠ,TRUE,Paris,5/28/14,male,Sales / India,770,
2738,haven.casey@intervieworg.com,Haven Z. Casey,Haven,Casey,4,Account Manager-IV,TRUE,Paris,1/4/14,female,Sales / Canada,3536,
100,jake.gallagher@intervieworg.com,Jake U. Gallagher,Jake,Gallagher,5,Sales / Mexico Manager-Ⅴ,TRUE,Paris,9/23/13,male,Sales / Mexico,929,
1415,chris.yates@intervieworg.com,Chris G. Yates,Chris,Yates,6,Staff Compliance Officer,TRUE,Paris,6/5/07,,Public Policy,1103,
2277,jayce.perry@intervieworg.com,Jayce K. Perry,Jayce,Perry,5,Senior Architect,FALSE,Paris,8/26/14,male,Residential Architecture,3854,
1791,santos.ray@intervieworg.com,Santos W. Ray,Santos,Ray,7,Senior Staff Architect,TRUE,Paris,2/1/14,,Residential Architecture,2063,
690,cayden.mcgee@intervieworg.com,Cayden Y. Mcgee,Cayden,Mcgee,6,Building Safety Manager-ⅤⅠ,TRUE,Paris,2016-07-26,,Building Safety,2589,
3489,gunnar.levine@intervieworg.com,Gunnar E. Levine,Gunnar,Levine,1,Sales / Germany Manager-Ⅰ,TRUE,Mountain View,12/5/16,male,Sales / Germany,1565,
2500,rosie.nolan@intervieworg.com,Rosie L. Nolan,Rosie,Nolan,6,Staff Account Manager,FALSE,Paris,9/19/12,,Sales / China,824,
1688,blake.castillo@intervieworg.com,Blake Q. Castillo,Blake,Castillo,6,Staff Architect,TRUE,Paris,6/2/11,male,Industrial Architecture,1340,
2479,whitney.webb@intervieworg.com,Whitney C. Webb,Whitney,Webb,3,Architect-ⅠⅠⅠ,TRUE,Paris,11/6/17,female,Industrial Architecture,3299,
3102,katelynn.gentry@intervieworg.com,Katelynn X. Gentry,Katelynn,Gentry,6,Staff Architect,FALSE,New York,11/25/10,female,Industrial Architecture,627,
3910,lia.williams@intervieworg.com,Lia D. Williams,Lia,Williams,3,Commercial Architecture Manager-ⅠⅠⅠ,TRUE,Beijing,1/9/17,female,Commercial Architecture,1394,
743,haylee.petty@intervieworg.com,Haylee Z. Petty,Haylee,Petty,2,Building Safety Manager-ⅠⅠ,TRUE,Paris,6/10/14,female,Building Safety,2665,
2516,harlan.cunningham@intervieworg.com,Harlan L. Cunningham,Harlan,Cunningham,5,Residential Architecture Manager-Ⅴ,TRUE,Paris,1/30/17,male,Residential Architecture,26,
3148,devon.gay@intervieworg.com,Devon Q. Gay,Devon,Gay,5,Senior Account Manager,FALSE,Paris,3/14/15,male,Sales / Argentina,2612,
707,coen.richard@intervieworg.com,Coen E. Richard,Coen,Richard,6,Staff Architect,FALSE,Paris,12/4/11,,Residential Architecture,1410,
592,gage.hess@intervieworg.com,Gage T. Hess,Gage,Hess,6,Staff Architect,FALSE,Beijing,4/10/12,male,Commercial Architecture,2404,
2719,annie.mckenzie@intervieworg.com,Annie E. Mckenzie,Annie,Mckenzie,4,Residential Architecture Manager-IV,TRUE,Paris,8/24/15,female,Residential Architecture,1803,
139,konnor.wallace@intervieworg.com,Konnor R. Wallace,Konnor,Wallace,5,Senior Account Manager,FALSE,Paris,1/26/12,male,Sales / Canada,1016,
1970,madyson.dunn@intervieworg.com,Madyson D. Dunn,Madyson,Dunn,6,Staff Account Manager,FALSE,Paris,11/14/09,female,Sales / Libya,3613,
3246,maggie.mccann@intervieworg.com,Maggie I. Mccann,Maggie,Mccann,2,Compliance Officer-ⅠⅠ,FALSE,Paris,2/18/17,,Public Policy,1,
3254,juan.fry@intervieworg.com,Juan I. Fry,Juan,Fry,4,Account Manager-IV,FALSE,Paris,12/15/17,male,Sales / Elbonia,234,
2602,monserrat.friedman@intervieworg.com,Monserrat H. Friedman,Monserrat,Friedman,5,Senior Account Manager,FALSE,Cairo,6/19/09,female,Sales / Elbonia,1782,
3856,collins.medina@intervieworg.com,Collins U. Medina,Collins,Medina,5,Senior Account Manager,FALSE,Paris,1/31/15,,Sales / Libya,2505,
1484,billy.murray@intervieworg.com,Billy B. Murray,Billy,Murray,5,Senior Account Manager,FALSE,Paris,5/23/15,male,Sales / Italy,2883,
2152,lillianna.bautista@intervieworg.com,Lillianna L. Bautista,Lillianna,Bautista,5,Senior Account Manager,FALSE,Paris,12/8/11,female,Sales / Lugash,715,
3592,mackenzie.griffin@intervieworg.com,Mackenzie V. Griffin,Mackenzie,Griffin,4,Compliance Officer-IV,FALSE,Paris,10/13/12,female,Building Safety,1651,
2568,abraham.bray@intervieworg.com,Abraham M. Bray,Abraham,Bray,2,Architect-ⅠⅠ,TRUE,Paris,2014-07-18,male,Residential Architecture,3085,
1776,emory.romero@intervieworg.com,Emory M. Romero,Emory,Romero,2,Account Manager-ⅠⅠ,FALSE,Paris,5/6/17,female,Sales / Egypt,1180,
973,immanuel.raymond@intervieworg.com,Immanuel T. Raymond,Immanuel,Raymond,2,Compliance Officer-ⅠⅠ,FALSE,Paris,3/26/16,,Building Safety,1719,
3350,roselyn.leonard@intervieworg.com,Roselyn A. Leonard,Roselyn,Leonard,6,Industrial Architecture Manager-ⅤⅠ,TRUE,Paris,11/1/14,female,Industrial Architecture,1601,
2382,messiah.arroyo@intervieworg.com,Messiah P. Arroyo,Messiah,Arroyo,2,Architect-ⅠⅠ,FALSE,Paris,3/28/15,,Residential Architecture,1896,
476,fernando.hoffman@intervieworg.com,Fernando Y. Hoffman,Fernando,Hoffman,1,Architect-Ⅰ,FALSE,Paris,4/21/17,male,Residential Architecture,758,
2242,morgan.powers@intervieworg.com,Morgan L. Powers,Morgan,Powers,3,Account Manager-ⅠⅠⅠ,FALSE,Mountain View,12/10/17,male,Sales / Russia,1209,
527,yasmin.cline@intervieworg.com,Yasmin W. Cline,Yasmin,Cline,2,Compliance Officer-ⅠⅠ,FALSE,Paris,11/27/14,female,Public Policy,136,
125,nala.guerra@intervieworg.com,Nala Q. Guerra,Nala,Guerra,5,Senior Architect,FALSE,Paris,12/18/15,female,Residential Architecture,560,
1315,adilynn.trujillo@intervieworg.com,Adilynn I. Trujillo,Adilynn,Trujillo,8,Residential Architecture Director,TRUE,Paris,12/28/14,female,Residential Architecture,3361,
3054,vincenzo.flores@intervieworg.com,Vincenzo G. Flores,Vincenzo,Flores,6,Staff Architect,FALSE,Paris,11/7/08,male,Commercial Architecture,488,
1726,bryanna.harrison@intervieworg.com,Bryanna M. Harrison,Bryanna,Harrison,6,Sales / Canada Manager-ⅤⅠ,TRUE,Paris,10/12/08,female,Sales / Canada,3332,
2970,brodie.padilla@intervieworg.com,Brodie J. Padilla,Brodie,Padilla,5,Senior Architect,FALSE,Paris,8/21/17,,Residential Architecture,1940,
484,ximena.ritter@intervieworg.com,Ximena B. Ritter,Ximena,Ritter,7,Sales / Lugash Manager-ⅤⅠⅠ,TRUE,Paris,3/14/06,female,Sales / Lugash,3878,
2827,marjorie.frey@intervieworg.com,Marjorie B. Frey,Marjorie,Frey,2,Industrial Architecture Manager-ⅠⅠ,TRUE,Paris,1/16/16,,Industrial Architecture,360,
2590,nolan.lindsey@intervieworg.com,Nolan F. Lindsey,Nolan,Lindsey,2,Sales / Canada Manager-ⅠⅠ,TRUE,Paris,1/22/16,male,Sales / Canada,1178,
3713,rodrigo.espinoza@intervieworg.com,Rodrigo P. Espinoza,Rodrigo,Espinoza,6,Staff Account Manager,FALSE,Paris,10/14/08,,Sales / Libya,2275,
3304,mohammad.pace@intervieworg.com,Mohammad B. Pace,Mohammad,Pace,1,Architect-Ⅰ,FALSE,Paris,1/20/18,,Residential Architecture,2882,
1219,adriana.payne@intervieworg.com,Adriana D. Payne,Adriana,Payne,4,Account Manager-IV,TRUE,Paris,12/2/17,,Sales / UK,1039,
3399,jaylah.marks@intervieworg.com,Jaylah Y. Marks,Jaylah,Marks,5,Senior Account Manager,FALSE,Paris,11/23/16,female,Sales / Libya,3766,
2852,,Kenley I. Allison,Kenley,Allison,5,Senior Compliance Officer,FALSE,Paris,1/19/09,,Public Policy,396,
1733,fabian.silva@intervieworg.com,Fabian Y. Silva,Fabian,Silva,2,Public Policy Manager-ⅠⅠ,TRUE,Paris,10/29/14,male,Public Policy,918,
1676,rebekah.barrett@intervieworg.com,Rebekah Y. Barrett,Rebekah,Barrett,5,Senior Compliance Officer,FALSE,Paris,8/9/14,,Public Policy,2737,
1153,jayden.schmidt@intervieworg.com,Jayden F. Schmidt,Jayden,Schmidt,5,Senior Architect,FALSE,Paris,11/16/16,,Residential Architecture,3446,
542,darrell.lyons@intervieworg.com,Darrell B. Lyons,Darrell,Lyons,5,Sales / US Manager-Ⅴ,TRUE,Paris,5/19/14,male,Sales / US,3385,
2511,jordan.kelley@intervieworg.com,Jordan G. Kelley,Jordan,Kelley,3,Architect-ⅠⅠⅠ,TRUE,Paris,8/5/15,,Commercial Architecture,1650,
3041,dustin.alexander@intervieworg.com,Dustin G. Alexander,Dustin,Alexander,1,Compliance Officer-Ⅰ,FALSE,Paris,9/30/17,,Building Safety,56,
2111,danna.delgado@intervieworg.com,Danna U. Delgado,Danna,Delgado,6,Staff Account Manager,FALSE,Cairo,7/24/09,female,Sales / Lugash,3552,
1929,lucas.scott@intervieworg.com,Lucas Z. Scott,Lucas,Scott,5,Senior Account Manager,FALSE,Paris,6/18/08,,Sales / Mexico,1531,
2229,dorothy.west@intervieworg.com,Dorothy E. West,Dorothy,West,5,Senior Account Manager,FALSE,Paris,5/2/11,,Sales / Kazakhstan,3898,
883,juelz.singleton@intervieworg.com,Juelz U. Singleton,Juelz,Singleton,3,Account Manager-ⅠⅠⅠ,FALSE,Paris,5/22/14,male,Sales / Belgium,3895,
1649,neymar.russo@intervieworg.com,Neymar Y. Russo,Neymar,Russo,3,Residential Architecture Manager-ⅠⅠⅠ,TRUE,Paris,12/1/16,,Residential Architecture,3363,
1372,austin.patton@intervieworg.com,Austin W. Patton,Austin,Patton,6,Sales / Mexico Manager-ⅤⅠ,TRUE,Paris,5/9/13,,Sales / Mexico,929,
1891,jaylee.arias@intervieworg.com,Jaylee P. Arias,Jaylee,Arias,3,Residential Architecture Manager-ⅠⅠⅠ,TRUE,Paris,2017-09-24,female,Residential Architecture,2580,
